participant_id,video_id,start_frame,stop_frame,verb_class,noun_class,all_noun_classes,start_timestamp,stop_timestamp,narration_id,action_class
P17-R04-ContinentalBreakfast,P17-R04-ContinentalBreakfast_772334-773279-F018534-F018561,18534,18561,1,1,1,,,P17-R04-ContinentalBreakfast-772334-773279-F018534-F018561,1
P18-R03-BaconAndEggs,P18-R03-BaconAndEggs_644062-645374-F015454-F015492,15454,15492,1,1,1,,,P18-R03-BaconAndEggs-644062-645374-F015454-F015492,1
P18-R03-BaconAndEggs,P18-R03-BaconAndEggs_771835-773086-F018521-F018558,18521,18558,1,1,1,,,P18-R03-BaconAndEggs-771835-773086-F018521-F018558,1
P18-R03-BaconAndEggs,P18-R03-BaconAndEggs_965867-967333-F023177-F023219,23177,23219,1,1,1,,,P18-R03-BaconAndEggs-965867-967333-F023177-F023219,1
P18-R04-ContinentalBreakfast,P18-R04-ContinentalBreakfast_231491-232679-F005552-F005588,5552,5588,1,1,1,,,P18-R04-ContinentalBreakfast-231491-232679-F005552-F005588,1
P18-R04-ContinentalBreakfast,P18-R04-ContinentalBreakfast_260678-261799-F006254-F006286,6254,6286,1,1,1,,,P18-R04-ContinentalBreakfast-260678-261799-F006254-F006286,1
P18-R04-ContinentalBreakfast,P18-R04-ContinentalBreakfast_831326-832641-F019948-F019987,19948,19987,1,1,1,,,P18-R04-ContinentalBreakfast-831326-832641-F019948-F019987,1
P18-R04-ContinentalBreakfast,P18-R04-ContinentalBreakfast_846653-848537-F020315-F020369,20315,20369,1,1,1,,,P18-R04-ContinentalBreakfast-846653-848537-F020315-F020369,1
P19-R03-BaconAndEggs,P19-R03-BaconAndEggs_285302-288185-F006840-F006924,6840,6924,1,1,1,,,P19-R03-BaconAndEggs-285302-288185-F006840-F006924,1
P19-R03-BaconAndEggs,P19-R03-BaconAndEggs_882640-885112-F021177-F021249,21177,21249,1,1,1,,,P19-R03-BaconAndEggs-882640-885112-F021177-F021249,1
P19-R03-BaconAndEggs,P19-R03-BaconAndEggs_959924-961376-F023035-F023077,23035,23077,1,1,1,,,P19-R03-BaconAndEggs-959924-961376-F023035-F023077,1
P19-R04-ContinentalBreakfast,P19-R04-ContinentalBreakfast_208241-210312-F004992-F005053,4992,5053,1,1,1,,,P19-R04-ContinentalBreakfast-208241-210312-F004992-F005053,1
P20-R03-BaconAndEggs,P20-R03-BaconAndEggs_377128-378954-F009047-F009099,9047,9099,1,1,1,,,P20-R03-BaconAndEggs-377128-378954-F009047-F009099,1
P20-R03-BaconAndEggs,P20-R03-BaconAndEggs_442803-444394-F010623-F010670,10623,10670,1,1,1,,,P20-R03-BaconAndEggs-442803-444394-F010623-F010670,1
P20-R03-BaconAndEggs,P20-R03-BaconAndEggs_551897-553535-F013241-F013289,13241,13289,1,1,1,,,P20-R03-BaconAndEggs-551897-553535-F013241-F013289,1
P20-R03-BaconAndEggs,P20-R03-BaconAndEggs_611399-613941-F014667-F014741,14667,14741,1,1,1,,,P20-R03-BaconAndEggs-611399-613941-F014667-F014741,1
P20-R03-BaconAndEggs,P20-R03-BaconAndEggs_764184-765712-F018337-F018381,18337,18381,1,1,1,,,P20-R03-BaconAndEggs-764184-765712-F018337-F018381,1
P20-R04-ContinentalBreakfast,P20-R04-ContinentalBreakfast_332720-334612-F007981-F008035,7981,8035,1,1,1,,,P20-R04-ContinentalBreakfast-332720-334612-F007981-F008035,1
P20-R04-ContinentalBreakfast,P20-R04-ContinentalBreakfast_557968-559553-F013387-F013434,13387,13434,1,1,1,,,P20-R04-ContinentalBreakfast-557968-559553-F013387-F013434,1
P21-R03-BaconAndEggs,P21-R03-BaconAndEggs_1052816-1053870-F025265-F025295,25265,25295,1,1,1,,,P21-R03-BaconAndEggs-1052816-1053870-F025265-F025295,1
P21-R03-BaconAndEggs,P21-R03-BaconAndEggs_1156429-1157925-F027751-F027794,27751,27794,1,1,1,,,P21-R03-BaconAndEggs-1156429-1157925-F027751-F027794,1
P21-R03-BaconAndEggs,P21-R03-BaconAndEggs_1281395-1282923-F030750-F030794,30750,30794,1,1,1,,,P21-R03-BaconAndEggs-1281395-1282923-F030750-F030794,1
P21-R03-BaconAndEggs,P21-R03-BaconAndEggs_442817-444202-F010624-F010664,10624,10664,1,1,1,,,P21-R03-BaconAndEggs-442817-444202-F010624-F010664,1
P21-R03-BaconAndEggs,P21-R03-BaconAndEggs_646970-648658-F015523-F015572,15523,15572,1,1,1,,,P21-R03-BaconAndEggs-646970-648658-F015523-F015572,1
P21-R03-BaconAndEggs,P21-R03-BaconAndEggs_696854-698751-F016720-F016775,16720,16775,1,1,1,,,P21-R03-BaconAndEggs-696854-698751-F016720-F016775,1
P21-R03-BaconAndEggs,P21-R03-BaconAndEggs_71026-74676-F001695-F001802,1695,1802,1,1,1,,,P21-R03-BaconAndEggs-71026-74676-F001695-F001802,1
P21-R03-BaconAndEggs,P21-R03-BaconAndEggs_891828-896428-F021392-F021526,21392,21526,1,1,1,,,P21-R03-BaconAndEggs-891828-896428-F021392-F021526,1
P21-R04-ContinentalBreakfast,P21-R04-ContinentalBreakfast_323629-324608-F007765-F007793,7765,7793,1,1,1,,,P21-R04-ContinentalBreakfast-323629-324608-F007765-F007793,1
P21-R04-ContinentalBreakfast,P21-R04-ContinentalBreakfast_400559-402615-F009608-F009668,9608,9668,1,1,1,,,P21-R04-ContinentalBreakfast-400559-402615-F009608-F009668,1
P21-R04-ContinentalBreakfast,P21-R04-ContinentalBreakfast_736373-738055-F017668-F017718,17668,17718,1,1,1,,,P21-R04-ContinentalBreakfast-736373-738055-F017668-F017718,1
P21-R05-Cheeseburger,P21-R05-Cheeseburger_255042-256886-F006117-F006170,6117,6170,1,1,1,,,P21-R05-Cheeseburger-255042-256886-F006117-F006170,1
P21-R05-Cheeseburger,P21-R05-Cheeseburger_337541-339339-F008096-F008149,8096,8149,1,1,1,,,P21-R05-Cheeseburger-337541-339339-F008096-F008149,1
P21-R05-Cheeseburger,P21-R05-Cheeseburger_473847-476063-F011367-F011431,11367,11431,1,1,1,,,P21-R05-Cheeseburger-473847-476063-F011367-F011431,1
P21-R05-Cheeseburger,P21-R05-Cheeseburger_516083-518205-F012380-F012442,12380,12442,1,1,1,,,P21-R05-Cheeseburger-516083-518205-F012380-F012442,1
P21-R05-Cheeseburger,P21-R05-Cheeseburger_690302-692990-F016561-F016638,16561,16638,1,1,1,,,P21-R05-Cheeseburger-690302-692990-F016561-F016638,1
P21-R06-GreekSalad,P21-R06-GreekSalad_176591-178108-F004235-F004278,4235,4278,1,1,1,,,P21-R06-GreekSalad-176591-178108-F004235-F004278,1
P21-R06-GreekSalad,P21-R06-GreekSalad_242175-244128-F005808-F005864,5808,5864,1,1,1,,,P21-R06-GreekSalad-242175-244128-F005808-F005864,1
P21-R06-GreekSalad,P21-R06-GreekSalad_452771-455050-F010861-F010927,10861,10927,1,1,1,,,P21-R06-GreekSalad-452771-455050-F010861-F010927,1
P21-R06-GreekSalad,P21-R06-GreekSalad_796896-798998-F019120-F019181,19120,19181,1,1,1,,,P21-R06-GreekSalad-796896-798998-F019120-F019181,1
P21-R06-GreekSalad,P21-R06-GreekSalad_884590-886435-F021226-F021279,21226,21279,1,1,1,,,P21-R06-GreekSalad-884590-886435-F021226-F021279,1
P21-R06-GreekSalad,P21-R06-GreekSalad_99431-101312-F002382-F002436,2382,2436,1,1,1,,,P21-R06-GreekSalad-99431-101312-F002382-F002436,1
P22-R03-BaconAndEggs,P22-R03-BaconAndEggs_1594232-1596356-F038256-F038318,38256,38318,1,1,1,,,P22-R03-BaconAndEggs-1594232-1596356-F038256-F038318,1
P22-R03-BaconAndEggs,P22-R03-BaconAndEggs_1610781-1612739-F038654-F038710,38654,38710,1,1,1,,,P22-R03-BaconAndEggs-1610781-1612739-F038654-F038710,1
P22-R03-BaconAndEggs,P22-R03-BaconAndEggs_1659678-1661809-F039827-F039889,39827,39889,1,1,1,,,P22-R03-BaconAndEggs-1659678-1661809-F039827-F039889,1
P22-R03-BaconAndEggs,P22-R03-BaconAndEggs_1666196-1668706-F039982-F040055,39982,40055,1,1,1,,,P22-R03-BaconAndEggs-1666196-1668706-F039982-F040055,1
P22-R03-BaconAndEggs,P22-R03-BaconAndEggs_266148-269313-F006380-F006471,6380,6471,1,1,1,,,P22-R03-BaconAndEggs-266148-269313-F006380-F006471,1
P22-R03-BaconAndEggs,P22-R03-BaconAndEggs_269313-271904-F006457-F006532,6457,6532,1,1,1,,,P22-R03-BaconAndEggs-269313-271904-F006457-F006532,1
P22-R03-BaconAndEggs,P22-R03-BaconAndEggs_951407-953615-F022828-F022892,22828,22892,1,1,1,,,P22-R03-BaconAndEggs-951407-953615-F022828-F022892,1
P22-R03-BaconAndEggs,P22-R03-BaconAndEggs_976752-978675-F023438-F023493,23438,23493,1,1,1,,,P22-R03-BaconAndEggs-976752-978675-F023438-F023493,1
P23-R03-BaconAndEggs,P23-R03-BaconAndEggs_1641041-1644658-F039376-F039480,39376,39480,1,1,1,,,P23-R03-BaconAndEggs-1641041-1644658-F039376-F039480,1
P23-R03-BaconAndEggs,P23-R03-BaconAndEggs_1692366-1694083-F040612-F040662,40612,40662,1,1,1,,,P23-R03-BaconAndEggs-1692366-1694083-F040612-F040662,1
P23-R03-BaconAndEggs,P23-R03-BaconAndEggs_360080-363690-F008633-F008737,8633,8737,1,1,1,,,P23-R03-BaconAndEggs-360080-363690-F008633-F008737,1
P23-R03-BaconAndEggs,P23-R03-BaconAndEggs_426187-429332-F010221-F010311,10221,10311,1,1,1,,,P23-R03-BaconAndEggs-426187-429332-F010221-F010311,1
P23-R03-BaconAndEggs,P23-R03-BaconAndEggs_724349-726055-F017380-F017430,17380,17430,1,1,1,,,P23-R03-BaconAndEggs-724349-726055-F017380-F017430,1
P23-R03-BaconAndEggs,P23-R03-BaconAndEggs_815562-820715-F019561-F019710,19561,19710,1,1,1,,,P23-R03-BaconAndEggs-815562-820715-F019561-F019710,1
P24-R03-BaconAndEggs,P24-R03-BaconAndEggs_1053920-1058751-F025283-F025422,25283,25422,1,1,1,,,P24-R03-BaconAndEggs-1053920-1058751-F025283-F025422,1
P24-R03-BaconAndEggs,P24-R03-BaconAndEggs_1058751-1065813-F025393-F025597,25393,25597,1,1,1,,,P24-R03-BaconAndEggs-1058751-1065813-F025393-F025597,1
P24-R03-BaconAndEggs,P24-R03-BaconAndEggs_124776-126990-F002989-F003053,2989,3053,1,1,1,,,P24-R03-BaconAndEggs-124776-126990-F002989-F003053,1
P24-R03-BaconAndEggs,P24-R03-BaconAndEggs_158434-161217-F003796-F003876,3796,3876,1,1,1,,,P24-R03-BaconAndEggs-158434-161217-F003796-F003876,1
P24-R03-BaconAndEggs,P24-R03-BaconAndEggs_2041320-2043801-F048985-F049058,48985,49058,1,1,1,,,P24-R03-BaconAndEggs-2041320-2043801-F048985-F049058,1
P24-R03-BaconAndEggs,P24-R03-BaconAndEggs_2043580-2046123-F049039-F049113,49039,49113,1,1,1,,,P24-R03-BaconAndEggs-2043580-2046123-F049039-F049113,1
P24-R03-BaconAndEggs,P24-R03-BaconAndEggs_2046125-2048571-F049101-F049172,49101,49172,1,1,1,,,P24-R03-BaconAndEggs-2046125-2048571-F049101-F049172,1
P24-R03-BaconAndEggs,P24-R03-BaconAndEggs_314521-316603-F007543-F007604,7543,7604,1,1,1,,,P24-R03-BaconAndEggs-314521-316603-F007543-F007604,1
P24-R03-BaconAndEggs,P24-R03-BaconAndEggs_89790-93822-F002145-F002261,2145,2261,1,1,1,,,P24-R03-BaconAndEggs-89790-93822-F002145-F002261,1
P25-R06-GreekSalad,P25-R06-GreekSalad_1020066-1021836-F024477-F024529,24477,24529,1,1,1,,,P25-R06-GreekSalad-1020066-1021836-F024477-F024529,1
P25-R06-GreekSalad,P25-R06-GreekSalad_1277224-1279423-F030648-F030712,30648,30712,1,1,1,,,P25-R06-GreekSalad-1277224-1279423-F030648-F030712,1
P25-R06-GreekSalad,P25-R06-GreekSalad_1315176-1318681-F031556-F031657,31556,31657,1,1,1,,,P25-R06-GreekSalad-1315176-1318681-F031556-F031657,1
P25-R06-GreekSalad,P25-R06-GreekSalad_134867-136460-F003232-F003280,3232,3280,1,1,1,,,P25-R06-GreekSalad-134867-136460-F003232-F003280,1
P25-R06-GreekSalad,P25-R06-GreekSalad_1398400-1402456-F033552-F033668,33552,33668,1,1,1,,,P25-R06-GreekSalad-1398400-1402456-F033552-F033668,1
P25-R06-GreekSalad,P25-R06-GreekSalad_176781-178251-F004239-F004282,4239,4282,1,1,1,,,P25-R06-GreekSalad-176781-178251-F004239-F004282,1
P25-R06-GreekSalad,P25-R06-GreekSalad_2153875-2155547-F051689-F051738,51689,51738,1,1,1,,,P25-R06-GreekSalad-2153875-2155547-F051689-F051738,1
P25-R06-GreekSalad,P25-R06-GreekSalad_840179-841763-F020160-F020207,20160,20207,1,1,1,,,P25-R06-GreekSalad-840179-841763-F020160-F020207,1
P25-R06-GreekSalad,P25-R06-GreekSalad_947320-951520-F022725-F022847,22725,22847,1,1,1,,,P25-R06-GreekSalad-947320-951520-F022725-F022847,1
P24-R03-BaconAndEggs,P24-R03-BaconAndEggs_769492-771850-F018462-F018530,18462,18530,2,2,2,,,P24-R03-BaconAndEggs-769492-771850-F018462-F018530,2
P24-R03-BaconAndEggs,P24-R03-BaconAndEggs_888490-890323-F021319-F021372,21319,21372,2,2,2,,,P24-R03-BaconAndEggs-888490-890323-F021319-F021372,2
P24-R03-BaconAndEggs,P24-R03-BaconAndEggs_889338-891481-F021339-F021401,21339,21401,2,2,2,,,P24-R03-BaconAndEggs-889338-891481-F021339-F021401,2
P24-R03-BaconAndEggs,P24-R03-BaconAndEggs_911973-914116-F021882-F021944,21882,21944,2,2,2,,,P24-R03-BaconAndEggs-911973-914116-F021882-F021944,2
P25-R06-GreekSalad,P25-R06-GreekSalad_1044084-1047611-F025050-F025151,25050,25151,2,2,2,,,P25-R06-GreekSalad-1044084-1047611-F025050-F025151,2
P25-R06-GreekSalad,P25-R06-GreekSalad_1092916-1094221-F026226-F026265,26226,26265,2,2,2,,,P25-R06-GreekSalad-1092916-1094221-F026226-F026265,2
P25-R06-GreekSalad,P25-R06-GreekSalad_1868669-1874405-F044835-F044999,44835,44999,2,2,2,,,P25-R06-GreekSalad-1868669-1874405-F044835-F044999,2
P25-R06-GreekSalad,P25-R06-GreekSalad_1950751-1951456-F046817-F046836,46817,46836,2,2,2,,,P25-R06-GreekSalad-1950751-1951456-F046817-F046836,2
P25-R06-GreekSalad,P25-R06-GreekSalad_2087204-2088526-F050089-F050128,50089,50128,2,2,2,,,P25-R06-GreekSalad-2087204-2088526-F050089-F050128,2
P26-R05-Cheeseburger,P26-R05-Cheeseburger_1484344-1485584-F035621-F035658,35621,35658,2,2,2,,,P26-R05-Cheeseburger-1484344-1485584-F035621-F035658,2
P26-R05-Cheeseburger,P26-R05-Cheeseburger_432635-435124-F010377-F010449,10377,10449,2,2,2,,,P26-R05-Cheeseburger-432635-435124-F010377-F010449,2
P26-R05-Cheeseburger,P26-R05-Cheeseburger_435124-438244-F010435-F010525,10435,10525,2,2,2,,,P26-R05-Cheeseburger-435124-438244-F010435-F010525,2
P16-R03-BaconAndEggs,P16-R03-BaconAndEggs_950800-952200-F022816-F022856,22816,22856,2,2,2,,,P16-R03-BaconAndEggs-950800-952200-F022816-F022856,2
P17-R03-BaconAndEggs,P17-R03-BaconAndEggs_200400-202400-F004804-F004863,4804,4863,2,2,2,,,P17-R03-BaconAndEggs-200400-202400-F004804-F004863,2
P17-R03-BaconAndEggs,P17-R03-BaconAndEggs_934672-947452-F022402-F022769,22402,22769,2,2,2,,,P17-R03-BaconAndEggs-934672-947452-F022402-F022769,2
P17-R03-BaconAndEggs,P17-R03-BaconAndEggs_947452-949436-F022733-F022792,22733,22792,2,2,2,,,P17-R03-BaconAndEggs-947452-949436-F022733-F022792,2
P17-R04-ContinentalBreakfast,P17-R04-ContinentalBreakfast_335920-341474-F008049-F008209,8049,8209,2,2,2,,,P17-R04-ContinentalBreakfast-335920-341474-F008049-F008209,2
P17-R04-ContinentalBreakfast,P17-R04-ContinentalBreakfast_380568-381498-F009131-F009158,9131,9158,2,2,2,,,P17-R04-ContinentalBreakfast-380568-381498-F009131-F009158,2
P17-R04-ContinentalBreakfast,P17-R04-ContinentalBreakfast_671497-672107-F016114-F016132,16114,16132,2,2,2,,,P17-R04-ContinentalBreakfast-671497-672107-F016114-F016132,2
P17-R04-ContinentalBreakfast,P17-R04-ContinentalBreakfast_674707-676337-F016188-F016237,16188,16237,2,2,2,,,P17-R04-ContinentalBreakfast-674707-676337-F016188-F016237,2
P18-R03-BaconAndEggs,P18-R03-BaconAndEggs_806032-807439-F019341-F019382,19341,19382,2,2,2,,,P18-R03-BaconAndEggs-806032-807439-F019341-F019382,2
P18-R04-ContinentalBreakfast,P18-R04-ContinentalBreakfast_78470-80206-F001879-F001929,1879,1929,2,2,2,,,P18-R04-ContinentalBreakfast-78470-80206-F001879-F001929,2
P18-R04-ContinentalBreakfast,P18-R04-ContinentalBreakfast_99312-100786-F002380-F002422,2380,2422,2,2,2,,,P18-R04-ContinentalBreakfast-99312-100786-F002380-F002422,2
P19-R03-BaconAndEggs,P19-R03-BaconAndEggs_1121181-1123892-F026902-F026980,26902,26980,2,2,2,,,P19-R03-BaconAndEggs-1121181-1123892-F026902-F026980,2
P19-R04-ContinentalBreakfast,P19-R04-ContinentalBreakfast_271195-273252-F006503-F006564,6503,6564,2,2,2,,,P19-R04-ContinentalBreakfast-271195-273252-F006503-F006564,2
P19-R04-ContinentalBreakfast,P19-R04-ContinentalBreakfast_279829-283298-F006707-F006808,6707,6808,2,2,2,,,P19-R04-ContinentalBreakfast-279829-283298-F006707-F006808,2
P19-R04-ContinentalBreakfast,P19-R04-ContinentalBreakfast_435225-436834-F010441-F010489,10441,10489,2,2,2,,,P19-R04-ContinentalBreakfast-435225-436834-F010441-F010489,2
P19-R04-ContinentalBreakfast,P19-R04-ContinentalBreakfast_657155-658764-F015767-F015815,15767,15815,2,2,2,,,P19-R04-ContinentalBreakfast-657155-658764-F015767-F015815,2
P19-R04-ContinentalBreakfast,P19-R04-ContinentalBreakfast_661921-663461-F015883-F015927,15883,15927,2,2,2,,,P19-R04-ContinentalBreakfast-661921-663461-F015883-F015927,2
P20-R03-BaconAndEggs,P20-R03-BaconAndEggs_1151160-1152601-F027624-F027666,27624,27666,2,2,2,,,P20-R03-BaconAndEggs-1151160-1152601-F027624-F027666,2
P20-R03-BaconAndEggs,P20-R03-BaconAndEggs_232940-234715-F005586-F005638,5586,5638,2,2,2,,,P20-R03-BaconAndEggs-232940-234715-F005586-F005638,2
P20-R03-BaconAndEggs,P20-R03-BaconAndEggs_260701-262185-F006253-F006296,6253,6296,2,2,2,,,P20-R03-BaconAndEggs-260701-262185-F006253-F006296,2
P20-R03-BaconAndEggs,P20-R03-BaconAndEggs_475542-478425-F011406-F011490,11406,11490,2,2,2,,,P20-R03-BaconAndEggs-475542-478425-F011406-F011490,2
P20-R03-BaconAndEggs,P20-R03-BaconAndEggs_700952-703784-F016815-F016898,16815,16898,2,2,2,,,P20-R03-BaconAndEggs-700952-703784-F016815-F016898,2
P21-R04-ContinentalBreakfast,P21-R04-ContinentalBreakfast_92389-93954-F002214-F002258,2214,2258,2,2,2,,,P21-R04-ContinentalBreakfast-92389-93954-F002214-F002258,2
P21-R05-Cheeseburger,P21-R05-Cheeseburger_314535-315678-F007545-F007580,7545,7580,2,2,2,,,P21-R05-Cheeseburger-314535-315678-F007545-F007580,2
P21-R06-GreekSalad,P21-R06-GreekSalad_204090-205359-F004895-F004932,4895,4932,2,2,2,,,P21-R06-GreekSalad-204090-205359-F004895-F004932,2
P21-R06-GreekSalad,P21-R06-GreekSalad_296883-298511-F007121-F007169,7121,7169,2,2,2,,,P21-R06-GreekSalad-296883-298511-F007121-F007169,2
P22-R03-BaconAndEggs,P22-R03-BaconAndEggs_1459064-1462031-F035010-F035096,35010,35096,2,2,2,,,P22-R03-BaconAndEggs-1459064-1462031-F035010-F035096,2
P22-R03-BaconAndEggs,P22-R03-BaconAndEggs_1727817-1728858-F041465-F041495,41465,41495,2,2,2,,,P22-R03-BaconAndEggs-1727817-1728858-F041465-F041495,2
P22-R03-BaconAndEggs,P22-R03-BaconAndEggs_1881640-1883736-F045154-F045215,45154,45215,2,2,2,,,P22-R03-BaconAndEggs-1881640-1883736-F045154-F045215,2
P22-R03-BaconAndEggs,P22-R03-BaconAndEggs_1912446-1914683-F045893-F045958,45893,45958,2,2,2,,,P22-R03-BaconAndEggs-1912446-1914683-F045893-F045958,2
P22-R03-BaconAndEggs,P22-R03-BaconAndEggs_2545120-2548050-F061075-F061161,61075,61161,2,2,2,,,P22-R03-BaconAndEggs-2545120-2548050-F061075-F061161,2
P22-R03-BaconAndEggs,P22-R03-BaconAndEggs_2549242-2551649-F061175-F061246,61175,61246,2,2,2,,,P22-R03-BaconAndEggs-2549242-2551649-F061175-F061246,2
P22-R03-BaconAndEggs,P22-R03-BaconAndEggs_2568415-2573370-F061629-F061773,61629,61773,2,2,2,,,P22-R03-BaconAndEggs-2568415-2573370-F061629-F061773,2
P22-R03-BaconAndEggs,P22-R03-BaconAndEggs_2572037-2573347-F061725-F061764,61725,61764,2,2,2,,,P22-R03-BaconAndEggs-2572037-2573347-F061725-F061764,2
P22-R03-BaconAndEggs,P22-R03-BaconAndEggs_3073535-3076302-F073758-F073838,73758,73838,2,2,2,,,P22-R03-BaconAndEggs-3073535-3076302-F073758-F073838,2
P22-R03-BaconAndEggs,P22-R03-BaconAndEggs_3170686-3172020-F076093-F076132,76093,76132,2,2,2,,,P22-R03-BaconAndEggs-3170686-3172020-F076093-F076132,2
P22-R03-BaconAndEggs,P22-R03-BaconAndEggs_382403-383970-F009173-F009220,9173,9220,2,2,2,,,P22-R03-BaconAndEggs-382403-383970-F009173-F009220,2
P22-R03-BaconAndEggs,P22-R03-BaconAndEggs_705968-707535-F016940-F016984,16940,16984,2,2,2,,,P22-R03-BaconAndEggs-705968-707535-F016940-F016984,2
P23-R03-BaconAndEggs,P23-R03-BaconAndEggs_103063-104150-F002471-F002502,2471,2502,2,2,2,,,P23-R03-BaconAndEggs-103063-104150-F002471-F002502,2
P23-R03-BaconAndEggs,P23-R03-BaconAndEggs_107600-108420-F002580-F002605,2580,2605,2,2,2,,,P23-R03-BaconAndEggs-107600-108420-F002580-F002605,2
P23-R03-BaconAndEggs,P23-R03-BaconAndEggs_108420-110037-F002598-F002645,2598,2645,2,2,2,,,P23-R03-BaconAndEggs-108420-110037-F002598-F002645,2
P23-R03-BaconAndEggs,P23-R03-BaconAndEggs_1704250-1705677-F040899-F040940,40899,40940,2,2,2,,,P23-R03-BaconAndEggs-1704250-1705677-F040899-F040940,2
P23-R03-BaconAndEggs,P23-R03-BaconAndEggs_598683-600793-F014363-F014425,14363,14425,2,2,2,,,P23-R03-BaconAndEggs-598683-600793-F014363-F014425,2
P23-R03-BaconAndEggs,P23-R03-BaconAndEggs_879080-880154-F021095-F021126,21095,21126,2,2,2,,,P23-R03-BaconAndEggs-879080-880154-F021095-F021126,2
P23-R03-BaconAndEggs,P23-R03-BaconAndEggs_881278-882109-F021148-F021173,21148,21173,2,2,2,,,P23-R03-BaconAndEggs-881278-882109-F021148-F021173,2
P24-R03-BaconAndEggs,P24-R03-BaconAndEggs_1122670-1124987-F026939-F027005,26939,27005,2,2,2,,,P24-R03-BaconAndEggs-1122670-1124987-F026939-F027005,2
P24-R03-BaconAndEggs,P24-R03-BaconAndEggs_1290665-1292410-F030971-F031022,30971,31022,2,2,2,,,P24-R03-BaconAndEggs-1290665-1292410-F030971-F031022,2
P24-R03-BaconAndEggs,P24-R03-BaconAndEggs_1292160-1293302-F031008-F031043,31008,31043,2,2,2,,,P24-R03-BaconAndEggs-1292160-1293302-F031008-F031043,2
P24-R03-BaconAndEggs,P24-R03-BaconAndEggs_1962093-1963524-F047087-F047128,47087,47128,2,2,2,,,P24-R03-BaconAndEggs-1962093-1963524-F047087-F047128,2
P24-R03-BaconAndEggs,P24-R03-BaconAndEggs_250714-252708-F006013-F006069,6013,6069,2,2,2,,,P24-R03-BaconAndEggs-250714-252708-F006013-F006069,2
P09-R01-PastaSalad,P09-R01-PastaSalad_520214-523168-F012478-F012564,12478,12564,3,3,3,,,P09-R01-PastaSalad-520214-523168-F012478-F012564,3
P09-R01-PastaSalad,P09-R01-PastaSalad_792464-794037-F019016-F019060,19016,19060,3,3,3,,,P09-R01-PastaSalad-792464-794037-F019016-F019060,3
P09-R02-TurkeySandwich,P09-R02-TurkeySandwich_208550-214050-F004992-F005151,4992,5151,3,3,3,,,P09-R02-TurkeySandwich-208550-214050-F004992-F005151,3
P09-R02-TurkeySandwich,P09-R02-TurkeySandwich_216350-220850-F005181-F005312,5181,5312,3,3,3,,,P09-R02-TurkeySandwich-216350-220850-F005181-F005312,3
P09-R02-TurkeySandwich,P09-R02-TurkeySandwich_229550-234550-F005497-F005642,5497,5642,3,3,3,,,P09-R02-TurkeySandwich-229550-234550-F005497-F005642,3
P10-R01-PastaSalad,P10-R01-PastaSalad_155600-157750-F003729-F003791,3729,3791,3,3,3,,,P10-R01-PastaSalad-155600-157750-F003729-F003791,3
P10-R01-PastaSalad,P10-R01-PastaSalad_157750-167525-F003763-F004044,3763,4044,3,3,3,,,P10-R01-PastaSalad-157750-167525-F003763-F004044,3
P10-R01-PastaSalad,P10-R01-PastaSalad_169687-180956-F004045-F004370,4045,4370,3,3,3,,,P10-R01-PastaSalad-169687-180956-F004045-F004370,3
P10-R01-PastaSalad,P10-R01-PastaSalad_200759-207800-F004801-F005005,4801,5005,3,3,3,,,P10-R01-PastaSalad-200759-207800-F004801-F005005,3
P10-R01-PastaSalad,P10-R01-PastaSalad_223029-241129-F005309-F005831,5309,5831,3,3,3,,,P10-R01-PastaSalad-223029-241129-F005309-F005831,3
P10-R01-PastaSalad,P10-R01-PastaSalad_242629-248429-F005809-F005977,5809,5977,3,3,3,,,P10-R01-PastaSalad-242629-248429-F005809-F005977,3
P10-R01-PastaSalad,P10-R01-PastaSalad_253779-261279-F006072-F006289,6072,6289,3,3,3,,,P10-R01-PastaSalad-253779-261279-F006072-F006289,3
P10-R02-TurkeySandwich,P10-R02-TurkeySandwich_101650-124137-F002385-F003034,2385,3034,3,3,3,,,P10-R02-TurkeySandwich-101650-124137-F002385-F003034,3
